POS ITEM ID,POS ITEM,POS Group,POS Subgroup,My Group,QTY,COST,PRICE,PROFIT,TOTAL COST,TOTAL SALES,TOTAL PROFIT,Group Rating,AvgQuantityBySubGroup,AvgMarginBySubGroup,Subgroup Rating,AvgQuantityByMyGroup,AvgMarginByMyGroup,My Group Rating
92,Arizona H&H fruit snack (Foodager),Grocery,Grocery,Candy,74,1.43,4.16,2.73,105.82,308.19,202.37,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Plowhorse
93,Arizona Sour Fruit Snack (Foodager),Grocery,Grocery,Candy,93,1.43,4.07,2.64,132.99,378.44,245.45,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
104,Tostito's Cripsy Round 3 oz (Foodager),Grocery,Grocery,Chips,4,0.64,4.0,3.36,2.56,16.0,13.44,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Dog
105,Skippy Peanut Butter 15 oz (Foodager),Grocery,Grocery,Condiment,21,2.57,6.83,4.26,53.97,143.51,89.54,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Puzzle
108,Sour Patch Kids (Foodager),Grocery,Grocery,Candy,94,1.26,5.0,3.74,118.44,470.0,351.56,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
114,Salt & Pepper Shakers (Foodager),Grocery,Grocery,Condiment,24,1.19,5.21,4.02,28.56,125.0,96.44,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Star
129,Arizona Green Tea Fruit Snack (Foodager),Grocery,Grocery,Candy,43,1.4,4.04,2.64,60.2,173.75,113.55,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
131,Welch's Fruit n Yogurt Snack (Foodager),Grocery,Grocery,Candy,153,1.92,3.97,2.05,293.76,607.0,313.24,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
132,Push Pop Gummy Popits (Foodager),Grocery,Grocery,Candy,7,2.07,4.0,1.93,14.49,28.0,13.51,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
134,Acquerello Risotto Rice (Foodager),Grocery,Grocery,Charcuterie,5,9.65,19.0,9.35,48.25,95.0,46.75,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
136,Maestri Antipasto Classico (Foodager),Grocery,Grocery,Charcuterie,95,7.07,13.73,6.66,671.65,1304.32,632.67,Star,76.44572748267899,4.284792147806005,Star,38.4264705882353,5.584044117647059,Star
153,Sour Patch Kids Shareable (Foodager),Grocery,Grocery,Candy,78,3.945,17.97,14.025,297.56,1399.5,1101.94,Star,76.44572748267899,4.284792147806005,Star,62.96969696969697,3.9401515151515154,Star
154,Swedish Fish Big (Foodager),Grocery,Grocery,Candy,24,3.8,18.0,14.2,91.2,432.0,340.8,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
156,Swedish Fish (Foodager),Grocery,Grocery,Candy,4,0.99,5.0,4.01,3.96,20.0,16.04,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Puzzle
158,Icee Dip-n-Lik (Foodager),Grocery,Grocery,Candy,35,1.24,3.0,1.76,43.4,105.0,61.6,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
159,Icee Squeeze Candy (Foodager),Grocery,Grocery,Candy,106,1.16,2.94,1.78,122.96,312.0,189.04,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,62.96969696969697,3.9401515151515154,Plowhorse
160,Kraft Thousand Island (Foodager),Grocery,Grocery,Condiment,4,3.16,6.5,3.34,12.64,26.0,13.36,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Puzzle
161,Tabasco 2oz (Foodager),Grocery,Grocery,Condiment,24,2.91,5.14,2.23,69.84,123.37,53.53,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Plowhorse
162,Pillsbury Cinnamon Rolls (Foodager),Grocery,Grocery,Breakfast,11,3.54,6.84,3.3,38.94,75.25,36.31,Dog,76.44572748267899,4.284792147806005,Dog,136.61111111111111,3.879722222222222,Dog
163,Macaroni & Beef Family Meal (Foodager),Grocery,Grocery,Meals,7,13.67,25.71,12.04,95.69,180.0,84.31,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Puzzle
164,Macaroni & Cheese Family Meal (Foodager),Grocery,Grocery,Meals,3,11.75,30.0,18.25,35.25,90.0,54.75,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Puzzle
165,Meat Lasagna Family Meal (Foodager),Grocery,Grocery,Meals,11,19.0,29.09,10.09,209.0,320.0,111.0,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Puzzle
166,Stuffed Peppers Family Meal (Foodager),Grocery,Grocery,Meals,1,18.12,0.0,-18.12,18.12,0.0,-18.12,Dog,76.44572748267899,4.284792147806005,Dog,24.166666666666668,6.641666666666667,Dog
169,Kraft Original BBQ Sauce (Foodager),Grocery,Grocery,Condiment,11,3.01,5.98,2.97,33.11,65.74,32.63,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Dog
170,Laurent du Clos Raspberry Wine Vinegar (Foodager),Grocery,Grocery,Condiment,1,6.09,5.0,-1.09,6.09,5.0,-1.09,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Dog
171,Lender's Bagels (Foodager),Grocery,Grocery,Bread,5,2.34,6.0,3.66,11.7,30.0,18.3,Dog,76.44572748267899,4.284792147806005,Dog,29.055555555555557,5.228888888888889,Dog
172,Combos Stuffed Snacks (Nacho Cheese) (Foodager),Grocery,Grocery,Snack,59,2.5,6.4,3.9000000000000004,147.5,346.09999999999997,198.6,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Puzzle
200,Nuts over Olives (Foodager),Grocery,Grocery,Charcuterie,28,4.04,9.95,5.91,113.12,278.6,165.48,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
205,Sabatino Wht Truffle Oil (Foodager),Grocery,Grocery,Charcuterie,3,18.91,42.5,23.59,56.73,127.5,70.77,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
229,GF Canyon House Bagels (Foodager),Grocery,Grocery,Bread,6,3.72,10.0,6.28,22.32,60.0,37.68,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Puzzle
231,Tomato Juice Can (Foodager),Grocery,Grocery,Condiment,1,0.47,1.0,0.53,0.47,1.0,0.53,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Dog
232,Tomato Juice 6-Pack (Foodager),Grocery,Grocery,Condiment,8,2.82,5.0,2.18,22.56,40.0,17.44,Dog,76.44572748267899,4.284792147806005,Dog,23.795454545454547,3.256136363636364,Dog
235,Deliziosa Burrata (Foodager),Grocery,Grocery,Charcuterie,2,4.32,9.95,5.63,8.64,19.9,11.26,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
261,Cypress Grove Purple Haze (Foodager),Grocery,Grocery,Charcuterie,15,5.43,12.13,6.7,81.45,182.0,100.55,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
262,Auricchio Gorgonzola (Foodager),Grocery,Grocery,Charcuterie,9,5.27,13.0,7.73,47.43,117.0,69.57,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
263,Point Reyes Toma Provence (Foodager),Grocery,Grocery,Charcuterie,12,5.8,15.0,9.2,69.6,180.0,110.4,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
334,Brewrite Coffee Filter 200pk (Foodager),Grocery,Grocery,Supplies,31,2.23,5.95,3.72,69.13,184.45,115.32,Dog,76.44572748267899,4.284792147806005,Dog,39.0,4.7025,Dog
335,Combos Stuffed Snacks Shareable (Foodager),Grocery,Grocery,Snack,23,3.72,10.13,6.41,85.56,232.95,147.39,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
347,R&M Apricot Fruit Paste (Foodager),Grocery,Grocery,Charcuterie,7,4.95,11.57,6.62,34.65,81.0,46.35,Puzzle,76.44572748267899,4.284792147806005,Puzzle,38.4264705882353,5.584044117647059,Puzzle
359,Sour Patch Kids 8oz (Foodager),Grocery,Grocery,Candy,43,2.35,5.47,3.12,101.05,235.12,134.07,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
360,Swedish Fish and Friends (Foodager),Grocery,Grocery,Candy,8,2.35,5.5,3.15,18.8,44.0,25.2,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
361,Combos Stuffed Snacks Cheddar Cheese 6.30oz (Foodager),Grocery,Grocery,Snack,14,2.5,9.6,7.1,35.0,134.35,99.35,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
362,Swedish Fish Mini (Foodager),Grocery,Grocery,Snack,23,1.14,3.7,2.56,26.22,85.0,58.78,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
363,Mini Wheats Cereal Cup (Foodager),Grocery,Grocery,Breakfast,19,1.44,3.32,1.88,27.36,63.0,35.64,Dog,76.44572748267899,4.284792147806005,Dog,136.61111111111111,3.879722222222222,Dog
366,Bagel Bites (Foodager),Grocery,Grocery,Meals,33,2.9,9.92,7.02,95.7,327.5,231.8,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Star
367,Banquets Fried Chicken Box (Foodager),Grocery,Grocery,Meals,3,9.89,22.95,13.06,29.67,68.85,39.18,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Puzzle
368,Takis Fuego 9.9oz (Foodager),Grocery,Grocery,Chips,28,3.93,9.0,5.07,110.04,252.0,141.96,Puzzle,76.44572748267899,4.284792147806005,Puzzle,211.4375,3.6875,Puzzle
369,Takis Intense Nacho 9.9oz (Foodager),Grocery,Grocery,Chips,12,3.93,9.0,5.07,47.16,108.0,60.84,Puzzle,76.44572748267899,4.284792147806005,Puzzle,211.4375,3.6875,Puzzle
370,The Bomb Beef and Bean Burrito (Foodager),Grocery,Grocery,Breakfast,12,2.42,7.5,5.08,29.04,90.0,60.96,Puzzle,76.44572748267899,4.284792147806005,Puzzle,136.61111111111111,3.879722222222222,Puzzle
371,The Bomb Green Chili Burrito (Foodager),Grocery,Grocery,Breakfast,26,2.94,6.06,3.12,76.44,157.5,81.06,Dog,76.44572748267899,4.284792147806005,Dog,136.61111111111111,3.879722222222222,Dog
372,The Bomb Spicy Red Hot Burrito (Foodager),Grocery,Grocery,Breakfast,16,2.94,7.5,4.56,47.04,120.0,72.96,Puzzle,76.44572748267899,4.284792147806005,Puzzle,136.61111111111111,3.879722222222222,Puzzle
373,DunkAroos (Foodager),Grocery,Grocery,Snack,52,1.49,3.98,2.49,77.48,207.0,129.52,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
374,Golden Graham's S'Mores Treats (Foodager),Grocery,Grocery,Dessert,24,1.28,3.46,2.18,30.72,83.12,52.4,Dog,76.44572748267899,4.284792147806005,Dog,120.8,4.0713333333333335,Dog
375,Harvest Snaps Lightly Salted (Foodager),Grocery,Grocery,Alternative Snack,70,1.81,4.91,3.1,126.7,343.75,217.05,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Star
376,Harvest Snaps Wasabi Ranch (Foodager),Grocery,Grocery,Alternative Snack,36,1.81,4.44,2.63,65.16,160.01,94.85,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Dog
377,Herr's Baby Back Ribs Potato Chips 7oz (Foodager),Grocery,Grocery,Chips,27,2.62,6.38,3.76,70.74,172.24,101.5,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Puzzle
379,Herr's Jalapeno Poppers Cheese Curls 6oz (Foodager),Grocery,Grocery,Chips,27,2.62,6.02,3.4,70.74,162.5,91.76,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Dog
382,Lucky Charms Treats (Foodager),Grocery,Grocery,Dessert,34,1.28,3.0,1.72,43.52,102.0,58.48,Dog,76.44572748267899,4.284792147806005,Dog,120.8,4.0713333333333335,Dog
383,Nabisco King Sized Double-Stuffed Oreos (Foodager),Grocery,Grocery,Dessert,22,1.79,4.5,2.71,39.38,99.0,59.62,Dog,76.44572748267899,4.284792147806005,Dog,120.8,4.0713333333333335,Dog
384,Nabisco Oreos The Most Stuf (Foodager),Grocery,Grocery,Dessert,46,1.79,4.48,2.69,82.34,205.87,123.53,Dog,76.44572748267899,4.284792147806005,Dog,120.8,4.0713333333333335,Dog
385,Nutella B-Ready Pack (Foodager),Grocery,Grocery,Snack,115,1.57,3.97,2.4,180.55,456.0,275.45,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Dog
386,Orbit Mega Pack Spearmint (Foodager),Grocery,Grocery,Gum,11,2.79,8.75,5.96,30.69,96.25,65.56,Puzzle,76.44572748267899,4.284792147806005,Puzzle,43.5,3.2350000000000003,Puzzle
388,Quest Protein Chips Loaded Taco (Foodager),Grocery,Grocery,Alternative Snack,40,2.33,5.23,2.9,93.2,209.0,115.8,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Puzzle
389,Quest Protein Chips Nacho Cheese (Foodager),Grocery,Grocery,Alternative Snack,65,2.33,5.39,3.06,151.45,350.62,199.17,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Puzzle
390,Reese's Dipped Animal Crackers (Foodager),Grocery,Grocery,Candy,27,2.32,5.5,3.18,62.64,148.5,85.86,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
391,Reese's XL Peanut Butter Bar (Foodager),Grocery,Grocery,Candy,38,2.45,5.92,3.47,93.1,225.0,131.9,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
392,Reese's Minis Unwrapped 7.6oz (Foodager),Grocery,Grocery,Candy,25,5.49,12.84,7.35,137.25,321.0,183.75,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
393,Reese's Pieces Shareable (Foodager),Grocery,Grocery,Candy,16,5.36,13.0,7.64,85.76,208.0,122.24,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
394,Trolli Sour Brite Crawlers (Foodager),Grocery,Grocery,Candy,16,3.54,8.5,4.96,56.64,136.0,79.36,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
395,Rotella's Sourdough Loaf (Foodager),Grocery,Grocery,Bread,6,5.31,12.0,6.69,31.86,72.0,40.14,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Puzzle
396,Rotella's Italian Sandwich Bread (Foodager),Grocery,Grocery,Bread,63,3.61,9.92,6.31,227.43,625.0,397.57,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Star
397,Rotella's 9 Grain Loaf (Foodager),Grocery,Grocery,Bread,7,6.56,15.0,8.44,45.92,105.0,59.08,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Puzzle
398,Rotella's Anadema Dark Oat Top (Foodager),Grocery,Grocery,Bread,18,4.23,9.86,5.63,76.14,177.5,101.36,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Puzzle
399,Just Bagels Plain Bagels (Foodager),Grocery,Grocery,Bread,76,3.94,8.94,5.0,299.44,679.5,380.06,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Plowhorse
400,Just Bagels Jalapeno Cheddar Bagels (Foodager),Grocery,Grocery,Bread,10,6.35,13.5,7.15,63.5,135.0,71.5,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Puzzle
401,Just Bagels Everything Bagels (Foodager),Grocery,Grocery,Bread,41,4.01,9.76,5.75,164.41,400.0,235.59,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Star
405,Oh Snap! Dilly Bites (Foodager),Grocery,Grocery,Alternative Snack,179,1.14,2.97,1.83,204.06,532.5,328.44,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,67.0,2.794736842105263,Plowhorse
406,Oh Snap! Carrot Cuties (Foodager),Grocery,Grocery,Alternative Snack,24,1.52,2.94,1.42,36.48,70.5,34.02,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Dog
415,Rotella's Honey Wheat Loaf (Foodager),Grocery,Grocery,Bread,8,3.83,12.0,8.17,30.64,96.0,65.36,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Puzzle
416,Keebler Club Crackers 13.7oz (Foodager),Grocery,Grocery,Crackers,21,5.31,12.0,6.69,111.51,252.0,140.49,Puzzle,76.44572748267899,4.284792147806005,Puzzle,45.833333333333336,4.836666666666667,Puzzle
422,Prego Traditional Spaghetti Sauce (Foodager),Grocery,Grocery,Soups,11,3.78,9.95,6.17,41.58,109.45,67.87,Puzzle,76.44572748267899,4.284792147806005,Puzzle,83.47619047619048,4.213333333333334,Puzzle
424,Herr's Carolina Reaper Cheese Curls (Foodager),Grocery,Grocery,Chips,18,1.57,2.89,1.32,28.26,52.0,23.74,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Dog
425,Righteous Felon Hickory Beef (Foodager),Grocery,Grocery,Snack,58,1.66,4.48,2.82,96.28,259.87,163.59,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
426,Herr's Crisp 'N Tasty Potato Chips (Foodager),Grocery,Grocery,Chips,14,1.57,4.0,2.43,21.98,56.0,34.02,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Dog
427,Rold Gold Pretzel Thins Original (Foodager),Grocery,Grocery,Chips,24,1.52,4.0,2.48,36.48,96.0,59.52,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Dog
428,Late July Tortilla Chips (Foodager),Grocery,Grocery,Chips,29,3.7,9.0,5.3,107.3,261.0,153.7,Puzzle,76.44572748267899,4.284792147806005,Puzzle,211.4375,3.6875,Puzzle
429,Righteous Felon Lemon Pepper (Foodager),Grocery,Grocery,Snack,26,1.66,4.33,2.67,43.16,112.5,69.34,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
430,Righteous Felon Street Taco (Foodager),Grocery,Grocery,Snack,19,1.66,4.44,2.78,31.54,84.37,52.83,Dog,76.44572748267899,4.284792147806005,Dog,124.27272727272727,3.771060606060606,Dog
431,Zuppa Rustica Minestrone Soup 19.4oz (Foodager),Grocery,Grocery,Soups,1,6.23,14.95,8.72,6.23,14.95,8.72,Puzzle,76.44572748267899,4.284792147806005,Puzzle,83.47619047619048,4.213333333333334,Puzzle
432,Maestri Salami & Parmesean Crisp (Foodager),Grocery,Grocery,Charcuterie,20,3.33,6.95,3.62,66.6,139.0,72.4,Dog,76.44572748267899,4.284792147806005,Dog,38.4264705882353,5.584044117647059,Dog
435,Valued Naturals Wasabi Peas (Foodager),Grocery,Grocery,Alternative Snack,14,2.02,6.7,4.68,28.28,93.75,65.47,Puzzle,76.44572748267899,4.284792147806005,Puzzle,67.0,2.794736842105263,Puzzle
449,Goetze Cow Tales Caramel (Foodager),Grocery,Grocery,Candy,29,0.31,0.97,0.66,8.99,28.0,19.01,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
450,Goetze Cow Tales Caramel Apple (Foodager),Grocery,Grocery,Candy,10,0.31,1.0,0.69,3.1,10.0,6.9,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
451,Swiss Miss Hot Cocoa box (Foodager),Grocery,Grocery,Snack,3,3.19,8.5,5.31,9.57,25.5,15.93,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
452,Fun Dip (Foodager),Grocery,Grocery,Candy,13,1.21,3.0,1.79,15.73,39.0,23.27,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
458,J&J Superpretzel Bites (Foodager),Grocery,Grocery,Meals,2,3.8,12.5,8.7,7.6,25.0,17.4,Puzzle,76.44572748267899,4.284792147806005,Puzzle,24.166666666666668,6.641666666666667,Puzzle
460,Reese's Minature Cups shareable (Foodager),Grocery,Grocery,Candy,3,6.48,11.0,4.52,19.44,33.0,13.56,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
463,Combos Stuffed Snacks (Pizzeria) (Foodager),Grocery,Grocery,Snack,2,2.27,6.95,4.68,4.54,13.9,9.36,Puzzle,76.44572748267899,4.284792147806005,Puzzle,124.27272727272727,3.771060606060606,Puzzle
480,Herr's Chips Creamy Dill Pickle (Foodager),Grocery,Grocery,Chips,4,1.57,4.0,2.43,6.28,16.0,9.72,Dog,76.44572748267899,4.284792147806005,Dog,211.4375,3.6875,Dog
481,Tapatio Ramen Bowl Chicken (Foodager),Grocery,Grocery,Soups,5,2.16,5.5,3.34,10.8,27.5,16.7,Dog,76.44572748267899,4.284792147806005,Dog,83.47619047619048,4.213333333333334,Dog
482,A1 Steak Sauce (Foodager),Grocery,Grocery,Condiment,1,3.51,8.0,4.49,3.51,8.0,4.49,Puzzle,76.44572748267899,4.284792147806005,Puzzle,23.795454545454547,3.256136363636364,Puzzle
484,Gonnella English Muffins (Foodager),Grocery,Grocery,Bread,2,3.18,8.0,4.82,6.36,16.0,9.64,Puzzle,76.44572748267899,4.284792147806005,Puzzle,29.055555555555557,5.228888888888889,Dog
485,Kings Hawaiian Sweet Bread (Foodager),Grocery,Grocery,Bread,5,1.64,3.2,1.56,8.2,16.0,7.8,Dog,76.44572748267899,4.284792147806005,Dog,29.055555555555557,5.228888888888889,Dog
1688,Side Sausage (Foodager),Grocery,Grocery,Breakfast,1,5.63,6.0,0.37,5.63,6.0,0.37,Dog,76.44572748267899,4.284792147806005,Dog,136.61111111111111,3.879722222222222,Dog
4034,Altoids Curiosly Strong Mints (Foodager),Grocery,Grocery,Gum,165,2.76,4.94,2.18,455.4,815.0,359.6,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,43.5,3.2350000000000003,Plowhorse
4046,Jet-Puffed Marshmallows (Foodager),Grocery,Grocery,Dessert,163,1.815,4.9350000000000005,3.12,415.95,955.38,539.4300000000001,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,120.8,4.0713333333333335,Plowhorse
4048,Altoids Smalls (Foodager),Grocery,Grocery,Gum,1,2.06,3.5,1.44,2.06,3.5,1.44,Dog,76.44572748267899,4.284792147806005,Dog,43.5,3.2350000000000003,Dog
4057,M&M Mega (Foodager),Grocery,Grocery,Candy,23,1.79,4.25,2.46,41.17,97.86,56.69,Dog,76.44572748267899,4.284792147806005,Dog,62.96969696969697,3.9401515151515154,Dog
4065,Smart Food White Cheddar Popcorn (Foodager),Grocery,Grocery,Alternative Snack,1,1.05,0.0,-1.05,1.05,0.0,-1.05,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Dog
4067,Pirate Booty (Foodager),Grocery,Grocery,Alternative Snack,9,2.35,2.79,0.44,21.15,25.07,3.92,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Dog
4069,Skinny Pop Popcorn 4.4 oz (Foodager),Grocery,Grocery,Alternative Snack,196,3.44,6.78,3.34,674.24,1329.84,655.6,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,67.0,2.794736842105263,Star
4072,Justins Peanut Butter Cups (Foodager),Grocery,Grocery,Dessert,536,2.24,4.48,2.24,1200.64,2399.63,1198.99,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,120.8,4.0713333333333335,Plowhorse
4074,Kettlehead Popcorn (Foodager),Grocery,Grocery,Alternative Snack,29,4.01,7.79,3.78,116.29,226.0,109.71,Dog,76.44572748267899,4.284792147806005,Dog,67.0,2.794736842105263,Puzzle
4076,Kind Bars (Foodager),Grocery,Grocery,Snack,598,2.06,4.46,2.4,1231.88,2666.21,1434.33,Plowhorse,76.44572748267899,4.284792147806005,Plowhorse,124.27272727272727,3.771060606060606,Plowhorse
4109,Altoids Curiosly Strong Mints Atctic Peppermint (Foodager),Grocery,Grocery,Gum,1,2.06,5.0,2.94,2.06,5.0,2.94,Dog,76.44572748267899,4.284792147806005,Dog,43.5,3.2350000000000003,Dog
4110,General Mills Cereal Bar (Foodager),Grocery,Grocery,Breakfast,27,0.76,5.26,4.5,20.52,141.9,121.38,Puzzle,76.44572748267899,4.284792147806005,Puzzle,136.61111111111111,3.879722222222222,Puzzle
4111,Peanut M&Ms Shareable Size (Foodager),Grocery,Grocery,Candy,32,5.79,12.0,6.21,185.28,384.0,198.72,Puzzle,76.44572748267899,4.284792147806005,Puzzle,62.96969696969697,3.9401515151515154,Puzzle
